player_id,player_name,player_url,team_id,team_name,table_source,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,nationality_189,position_189,age_189,gk_games,gk_games_starts,gk_minutes,minutes_90s_189,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_goals_against_189,gk_pens_allowed_189,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,goals_189,shots,shots_on_target,shots_per90,shots_on_target_per90,shots_free_kicks,pens_made_189,pens_att_189,xg_189,npxg_189,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_189,xg_assist_189,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_189,passes_189,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed_189,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries_189,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received_189,games_189,minutes_189,minutes_per_game,minutes_pct,games_starts_189,minutes_per_start,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,cards_yellow_189,cards_red_189,cards_yellow_red,fouls,fouled,offsides,crosses_189,interceptions_189,tackles_won_189,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,npxg_per_shot,take_ons_won_pct,take_ons_tackled_pct,plus_minus_wowy,xg_plus_minus_wowy,minutes_per_sub,gk_pens_save_pct
ea1a4530,Ella Toone,https://fbref.com/en/players/ea1a4530/Ella-Toone,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,"MF,FW",24.0,18,17,"1,369",15.2,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,2.2,6.1,25.0,72.0,91.0,0.33,0.13,0.46,0.33,0.46,0.25,0.15,0.4,0.25,0.4,eng ENG,"MF,FW",24.0,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,36.0,11.0,2.37,0.72,0.0,0.0,0.0,3.8,3.8,+1.2,+1.2,579.0,772.0,75.0,8761.0,2245.0,300.0,336.0,89.3,212.0,270.0,78.5,33.0,83.0,39.8,2.0,2.2,1.9,-0.2,20.0,57.0,23.0,5.0,72.0,772.0,675.0,86.0,34.0,2.0,1.0,57.0,9.0,21.0,13.0,2.0,0.0,579.0,11.0,26.0,56.0,3.68,45.0,6.0,2.0,2.0,1.0,0.0,4.0,0.26,3.0,1.0,0.0,0.0,0.0,0.0,17.0,5.0,2.0,12.0,3.0,7.0,25.0,28.0,18.0,16.0,0.0,16.0,8.0,25.0,6.0,0.0,913.0,4.0,92.0,424.0,405.0,51.0,913.0,25.0,12.0,12.0,498.0,2293.0,938.0,25.0,23.0,7.0,22.0,16.0,647.0,91.0,18,"1,369",76.0,69.1,17,79.0,6,1,0,1.94,31.0,14.0,+17,+1.12,25.7,15.7,+10.1,+0.66,1.0,0.0,0.0,4.0,13.0,8.0,57.0,8.0,5.0,0.0,0.0,0.0,70.0,4.0,11.0,26.7,30.6,0.14,0.45,18.5,0.11,48.0,48.0,-0.06,-0.05,28.0,
7aeade6f,Hinata Miyazawa,https://fbref.com/en/players/7aeade6f/Hinata-Miyazawa,0bbd83f6,Manchester Utd,stats_standard_189,jp JPN,MF,24.0,19,13,"1,194",13.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.0,2.5,11.0,60.0,30.0,0.08,0.15,0.23,0.08,0.23,0.11,0.08,0.19,0.11,0.19,jp JPN,MF,24.0,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,7.0,1.28,0.53,0.0,0.0,0.0,1.5,1.5,-0.5,-0.5,439.0,530.0,82.8,6336.0,1926.0,264.0,297.0,88.9,151.0,170.0,88.8,13.0,26.0,50.0,2.0,1.0,1.8,+1.0,12.0,60.0,12.0,2.0,60.0,530.0,525.0,3.0,1.0,4.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,439.0,2.0,13.0,30.0,2.26,23.0,0.0,1.0,3.0,0.0,3.0,5.0,0.38,4.0,0.0,0.0,1.0,0.0,0.0,40.0,23.0,13.0,18.0,9.0,17.0,30.0,56.7,13.0,14.0,2.0,12.0,21.0,61.0,23.0,1.0,687.0,24.0,143.0,372.0,184.0,25.0,687.0,10.0,7.0,2.0,302.0,1399.0,649.0,11.0,11.0,4.0,21.0,8.0,379.0,30.0,19,"1,194",63.0,60.3,13,86.0,7,6,3,2.21,28.0,11.0,+17,+1.28,26.1,11.8,+14.3,+1.08,2.0,0.0,0.0,8.0,5.0,0.0,10.0,21.0,23.0,0.0,0.0,0.0,75.0,10.0,15.0,40.0,41.2,0.06,0.14,19.4,0.09,70.0,20.0,+0.37,+1.01,14.0,
5b5de127,Geyse,https://fbref.com/en/players/5b5de127/Geyse,0bbd83f6,Manchester Utd,stats_standard_189,br BRA,"FW,MF",26.0,9,6,472,5.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.1,2.4,18.0,8.0,45.0,0.19,0.38,0.57,0.19,0.57,0.25,0.2,0.45,0.25,0.45,br BRA,"FW,MF",26.0,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,3.0,1.91,0.57,0.0,0.0,0.0,1.3,1.3,-0.3,-0.3,67.0,112.0,59.8,949.0,304.0,37.0,49.0,75.5,22.0,38.0,57.9,3.0,13.0,23.1,2.0,1.1,0.9,+0.9,8.0,4.0,6.0,4.0,8.0,112.0,111.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,8.0,17.0,3.24,11.0,0.0,2.0,1.0,2.0,1.0,2.0,0.38,1.0,0.0,0.0,1.0,0.0,0.0,26.0,19.0,6.0,14.0,6.0,10.0,18.0,55.6,8.0,12.0,0.0,12.0,9.0,35.0,3.0,0.0,249.0,2.0,21.0,102.0,130.0,29.0,249.0,44.0,21.0,23.0,149.0,1093.0,416.0,18.0,14.0,4.0,30.0,30.0,142.0,45.0,9,472,52.0,23.8,6,72.0,1,3,2,2.22,11.0,1.0,+10,+1.91,8.2,4.2,+4.0,+0.76,2.0,0.0,0.0,16.0,10.0,4.0,24.0,9.0,19.0,0.0,0.0,0.0,34.0,4.0,11.0,26.7,30.0,0.1,0.33,14.4,0.13,47.7,52.3,+1.01,+0.12,14.0,
78468aa6,Lisa Naalsund,https://fbref.com/en/players/78468aa6/Lisa-Naalsund,0bbd83f6,Manchester Utd,stats_standard_189,no NOR,MF,29.0,8,5,392,4.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2.0,22.0,9.0,0.0,0.23,0.23,0.0,0.23,0.01,0.04,0.05,0.01,0.05,no NOR,MF,29.0,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,178.0,76.4,2376.0,720.0,59.0,69.0,85.5,68.0,88.0,77.3,8.0,15.0,53.3,1.0,0.2,1.0,+0.8,1.0,17.0,4.0,0.0,22.0,178.0,176.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,1.0,4.0,5.0,1.15,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.46,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,8.0,1.0,5.0,10.0,50.0,5.0,8.0,2.0,6.0,11.0,23.0,7.0,0.0,230.0,8.0,47.0,128.0,57.0,8.0,230.0,4.0,0.0,4.0,123.0,480.0,192.0,2.0,8.0,0.0,7.0,4.0,142.0,9.0,8,392,49.0,19.8,5,70.0,1,3,4,1.75,9.0,1.0,+8,+1.84,6.2,4.5,+1.6,+0.38,1.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,25.0,3.0,13.0,18.8,0.0,0.0,,9.8,0.03,0.0,100.0,+0.87,-0.37,15.0,
e99919aa,Melvine Malard,https://fbref.com/en/players/e99919aa/Melvine-Malard,0bbd83f6,Manchester Utd,stats_standard_189,fr FRA,"FW,MF",24.0,17,4,634,7.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,4.7,4.7,1.5,6.2,21.0,16.0,56.0,0.57,0.28,0.85,0.57,0.85,0.67,0.21,0.88,0.67,0.88,fr FRA,"FW,MF",24.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,9.0,3.41,1.28,0.0,0.0,0.0,4.7,4.7,-0.7,-0.7,122.0,183.0,66.7,1657.0,292.0,71.0,95.0,74.7,40.0,56.0,71.4,3.0,6.0,50.0,2.0,1.5,1.9,+0.5,9.0,5.0,6.0,0.0,16.0,183.0,178.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,4.0,21.0,2.98,15.0,0.0,3.0,3.0,0.0,0.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,5.0,2.0,3.0,6.0,50.0,3.0,7.0,1.0,6.0,6.0,17.0,6.0,0.0,287.0,11.0,40.0,102.0,150.0,55.0,287.0,25.0,13.0,12.0,164.0,1021.0,553.0,21.0,8.0,13.0,18.0,14.0,187.0,56.0,17,634,37.0,32.0,4,76.0,1,13,3,1.82,10.0,5.0,+5,+0.71,11.5,9.0,+2.5,+0.36,3.0,0.0,0.0,11.0,3.0,6.0,5.0,6.0,7.0,0.0,0.0,0.0,25.0,22.0,22.0,50.0,37.5,0.17,0.44,12.4,0.2,52.0,48.0,-0.63,-0.47,25.0,
6427fe40,Anna Sandberg,https://fbref.com/en/players/6427fe40/Anna-Sandberg,0bbd83f6,Manchester Utd,stats_standard_189,se SWE,DF,21.0,14,2,430,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,5.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,se SWE,DF,21.0,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.84,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,224.0,303.0,73.9,3182.0,1286.0,130.0,152.0,85.5,75.0,102.0,73.5,10.0,26.0,38.5,0.0,0.2,0.2,-0.2,4.0,11.0,1.0,0.0,20.0,303.0,224.0,79.0,3.0,0.0,0.0,17.0,66.0,10.0,6.0,1.0,0.0,224.0,0.0,11.0,10.0,2.09,3.0,3.0,1.0,1.0,2.0,0.0,2.0,0.42,0.0,0.0,0.0,0.0,2.0,0.0,15.0,9.0,7.0,5.0,3.0,9.0,12.0,75.0,3.0,6.0,0.0,6.0,1.0,16.0,22.0,0.0,379.0,12.0,130.0,150.0,103.0,6.0,379.0,7.0,2.0,5.0,155.0,883.0,442.0,5.0,5.0,0.0,11.0,5.0,188.0,17.0,14,430,31.0,21.7,2,68.0,1,12,1,1.86,9.0,3.0,+6,+1.26,9.3,4.2,+5.1,+1.06,2.0,0.0,0.0,7.0,4.0,2.0,17.0,1.0,9.0,0.0,0.0,0.0,26.0,5.0,7.0,41.7,0.0,0.0,,17.2,0.05,28.6,71.4,+0.15,+0.50,25.0,
4b104cb1,Simi Awujo,https://fbref.com/en/players/4b104cb1/Simi-Awujo,0bbd83f6,Manchester Utd,stats_standard_189,ca CAN,MF,20.0,12,2,356,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,3.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ca CAN,MF,20.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.51,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,96.0,128.0,75.0,1583.0,493.0,42.0,52.0,80.8,41.0,51.0,80.4,7.0,11.0,63.6,0.0,0.1,0.1,-0.1,1.0,9.0,2.0,0.0,18.0,128.0,128.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,6.0,4.0,1.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,9.0,7.0,3.0,3.0,6.0,50.0,3.0,3.0,0.0,3.0,8.0,27.0,5.0,0.0,188.0,7.0,55.0,94.0,41.0,7.0,188.0,8.0,3.0,4.0,86.0,342.0,123.0,3.0,4.0,1.0,14.0,9.0,106.0,5.0,12,356,30.0,18.0,2,87.0,0,10,8,2.0,3.0,2.0,+1,+0.25,4.7,4.5,+0.3,+0.07,1.0,0.0,0.0,9.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,29.0,8.0,4.0,66.7,0.0,0.0,,21.6,0.04,37.5,50.0,-1.08,-0.74,18.0,
65be012f,Aoife Mannion,https://fbref.com/en/players/65be012f/Aoife-Mannion,0bbd83f6,Manchester Utd,stats_standard_189,ie IRL,DF,28.0,13,2,278,3.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.2,0.2,8.0,24.0,21.0,0.0,0.32,0.32,0.0,0.32,0.0,0.08,0.08,0.0,0.08,ie IRL,DF,28.0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,243.0,74.5,2834.0,1350.0,96.0,116.0,82.8,69.0,90.0,76.7,11.0,24.0,45.8,1.0,0.2,0.6,+0.8,2.0,17.0,10.0,5.0,24.0,243.0,196.0,45.0,1.0,0.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,181.0,2.0,1.0,12.0,3.88,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,7.0,1.0,4.0,5.0,80.0,1.0,3.0,1.0,2.0,7.0,18.0,7.0,0.0,281.0,15.0,63.0,144.0,79.0,1.0,281.0,7.0,3.0,4.0,118.0,603.0,282.0,8.0,4.0,0.0,6.0,5.0,147.0,21.0,13,278,21.0,14.0,2,75.0,1,11,5,1.92,6.0,2.0,+4,+1.29,4.8,3.3,+1.5,+0.49,4.0,1.0,1.0,8.0,5.0,0.0,15.0,7.0,4.0,0.0,0.0,0.0,23.0,3.0,4.0,42.9,,,,,,42.9,57.1,+0.18,-0.22,12.0,
2fa8aa92,Rachel Williams,https://fbref.com/en/players/2fa8aa92/Rachel-Williams,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,"FW,MF",36.0,15,1,229,2.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.7,1.8,4.0,10.0,6.0,0.0,0.39,0.39,0.0,0.39,0.06,0.66,0.73,0.06,0.73,eng ENG,"FW,MF",36.0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,1.18,0.39,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,65.0,100.0,65.0,807.0,200.0,41.0,56.0,73.2,16.0,28.0,57.1,2.0,3.0,66.7,1.0,1.7,0.4,-0.7,7.0,8.0,1.0,0.0,10.0,100.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,2.0,11.0,4.32,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.39,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,3.0,9.0,3.0,0.0,140.0,5.0,14.0,71.0,60.0,9.0,140.0,6.0,5.0,1.0,65.0,321.0,124.0,4.0,6.0,1.0,11.0,5.0,87.0,6.0,15,229,15.0,11.6,1,60.0,0,14,4,2.07,4.0,1.0,+3,+1.18,4.4,3.1,+1.3,+0.51,1.0,0.0,0.0,5.0,6.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,18.0,14.0,17.0,45.2,33.3,0.0,0.0,10.6,0.05,83.3,16.7,+0.05,-0.19,12.0,
1e4d1c4c,Hayley Ladd,https://fbref.com/en/players/1e4d1c4c/Hayley-Ladd,0bbd83f6,Manchester Utd,stats_standard_189,wls WAL,MF,30.0,3,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wls WAL,MF,30.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,67.0,11.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,1.0,3.0,7.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3,11,4.0,0.6,0,,0,3,7,2.0,0.0,0.0,0,0.0,0.4,0.0,+0.4,+3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,-1.14,+2.74,4.0,
1543cbd9,Emma Watson,https://fbref.com/en/players/1543cbd9/Emma-Watson,0bbd83f6,Manchester Utd,stats_standard_189,sct SCO,FW,18.0,1,0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sct SCO,FW,18.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,42.0,11.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,8,8.0,0.4,0,,0,1,7,3.0,0.0,0.0,0,0.0,0.2,0.1,+0.1,+1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-1.14,+0.47,8.0,
b080152f,Mared Griffiths,https://fbref.com/en/players/b080152f/Mared-Griffiths,0bbd83f6,Manchester Utd,stats_standard_189,wls WAL,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,MF,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db2a724b,Scarlett Hill,https://fbref.com/en/players/db2a724b/Scarlett-Hill,0bbd83f6,Manchester Utd,stats_standard_189,wls WAL,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,FW,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c885e03e,Tamira Livingston,https://fbref.com/en/players/c885e03e/Tamira-Livingston,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,MF,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0c4b6d9,Safia Middleton,https://fbref.com/en/players/d0c4b6d9/Safia-Middleton,0bbd83f6,Manchester Utd,stats_standard_189,wls WAL,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,GK,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01804c8,Lucy Newell,https://fbref.com/en/players/d01804c8/Lucy-Newell,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,DF,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259043e,Kayla Rendell,https://fbref.com/en/players/4259043e/Kayla-Rendell,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,GK,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d10dbfa,Jessica Simpson,https://fbref.com/en/players/2d10dbfa/Jessica-Simpson,0bbd83f6,Manchester Utd,stats_standard_189,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,DF,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13633403,Yui Hasegawa,https://fbref.com/en/players/13633403/Yui-Hasegawa,9ce68f8a,Manchester City,stats_standard_189,jp JPN,MF,27.0,22,22,"1,935",21.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2,3.1,19.0,133.0,28.0,0.0,0.14,0.14,0.0,0.14,0.05,0.1,0.15,0.05,0.15,jp JPN,MF,27.0,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,6.0,0.74,0.28,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1187.0,1359.0,87.3,17518.0,5332.0,640.0,704.0,90.9,433.0,470.0,92.1,55.0,97.0,56.7,3.0,2.2,2.0,+0.8,26.0,123.0,21.0,5.0,133.0,1359.0,1327.0,29.0,14.0,0.0,3.0,28.0,4.0,11.0,4.0,5.0,0.0,1187.0,3.0,16.0,68.0,3.16,57.0,2.0,2.0,4.0,1.0,2.0,10.0,0.47,8.0,1.0,0.0,0.0,1.0,0.0,46.0,26.0,13.0,21.0,12.0,18.0,37.0,48.6,19.0,33.0,5.0,28.0,36.0,82.0,18.0,0.0,1573.0,38.0,300.0,900.0,391.0,21.0,1573.0,51.0,36.0,15.0,896.0,3929.0,1838.0,19.0,34.0,7.0,27.0,29.0,1098.0,28.0,22,"1,935",88.0,97.7,22,88.0,18,0,0,1.95,49.0,27.0,+22,+1.02,43.6,23.0,+20.6,+0.96,0.0,0.0,0.0,0.0,19.0,0.0,28.0,36.0,26.0,1.0,0.0,0.0,174.0,1.0,8.0,11.1,37.5,0.0,0.0,22.2,0.06,70.6,29.4,+3.02,+3.66,,
