player_id,player_name,position,age,gca_take_ons,passes_total_distance,tackles_interceptions,progressive_passes_189,shots_on_target_per90,passes_into_final_third,goals_assists_per90,gk_passes_launched,corner_kicks_straight,passes_completed_long,corner_kicks_out,carries,npxg_net,corner_kicks,interceptions,minutes_pct,crosses_into_penalty_area,minutes,gk_wins,gk_goals_against,goals_assists_pens_per90,xg_plus_minus,npxg_xg_assist,xg_189,challenges_lost,gk_pct_passes_launched,gk_passes_pct_launched,gk_psnpxg_per_shot_on_target_against,passes_dead,take_ons_tackled,interceptions_189,errors,passes_pct,age_189,pens_att,plus_minus_wowy,xg_xg_assist_per90,passes_completed,challenge_tackles,gk_losses,xg_assist_per90,gca_passes_dead,gk_passes,sca_passes_live,pens_made_189,passes_189,tackles_won_189,gk_saves,gk_pens_saved,xg_assist_net,through_balls,gca_passes_live,clearances,passes_medium,progressive_passes,tackles_mid_3rd,carries_into_penalty_area,minutes_per_start,pens_att_189,goals_189,minutes_90s,goals_per90,gk_clean_sheets,gk_def_actions_outside_pen_area,corner_kicks_in,on_xg_against,offsides,touches_att_pen_area,gca_defense,minutes_90s_189,gk_def_actions_outside_pen_area_per90,games_complete,cards_yellow_189,assists_per90,gk_corner_kick_goals_against,passes_blocked,take_ons,miscontrols,sca,challenge_tackles_pct,own_goals,gk_games,gk_crosses_stopped_pct,goals_pens,npxg_per90,gca_fouled,passes_pct_long,gk_crosses,touches_mid_3rd,take_ons_won,points_per_game,assisted_shots,sca_defense,carries_into_final_third,carries_distance,progressive_carries_189,gk_pens_missed,aerials_lost,gk_pct_goal_kicks_launched,ball_recoveries,tackles,xg_per90,games_starts_189,gk_goals_against_per90,touches,goals_per_shot_on_target,gk_pens_save_pct,xg_assist_189,crosses,games_189,npxg_per_shot,passes_pct_short,minutes_per_sub,blocked_shots,gk_goal_kick_length_avg,assists,shots,carries_progressive_distance,gk_goal_kicks,passes_switches,sca_passes_dead,shots_on_target,crosses_189,gk_clean_sheets_pct,games,tackles_att_3rd,gca_shots,gk_save_pct,npxg_xg_assist_per90,gk_games_starts,games_starts,pens_won,cards_red_189,unused_subs,gk_crosses_stopped,goals_per_shot,xg_assist,goals_assists,progressive_carries,npxg_189,progressive_passes_received,tackles_def_3rd,passes_long,gca,games_subs,gk_psxg_net_per90,throw_ins,plus_minus_per90,cards_yellow,cards_red,sca_per90,gk_pens_allowed,pens_conceded,tackles_won,goals_pens_per90,progressive_passes_received_189,gk_ties,touches_def_3rd,minutes_per_game,touches_att_3rd,fouls,passes_into_penalty_area,fouled,passes_completed_189,passes_offsides,gca_per90,gk_psxg,xg,gk_passes_completed_launched,shots_on_target_pct,aerials_won,gk_avg_distance_def_actions,gk_passes_throws,passes_progressive_distance,pass_xa,blocked_passes,shots_per90,sca_fouled,blocks,passes_live,sca_take_ons,on_xg_for,take_ons_won_pct,take_ons_tackled_pct,gk_psxg_net,gk_shots_on_target_against,passes_pct_medium,dispossessed,passes_received,passes_completed_short,passes_short,goals,gk_pens_allowed_189,passes_completed_medium,gk_free_kick_goals_against,touches_live_ball,assists_189,touches_def_pen_area,on_goals_for,gk_passes_length_avg,sca_shots,average_shot_distance,plus_minus,on_goals_against,xg_net,xg_plus_minus_per90,challenges,passes,aerials_won_pct,passes_free_kicks,gk_goals_against_189,cards_yellow_red,npxg,pens_made,xg_plus_minus_wowy,gk_pens_att,gk_own_goals_against,shots_free_kicks
3bf287fc,Maren Mjelde,DF,34.0,0.0,3836.0,15.0,13.0,0.2,12.0,0.2,,0.0,15.0,0.0,136.0,1.0,0.0,6.0,22.7,0.0,450.0,,,0.2,-5.7,0.0,0.0,2.0,,,,28.0,0.0,6.0,0.0,82.6,34.0,0.0,0.47,0.0,209.0,6.0,,0.0,0.0,,1.0,0.0,253.0,5.0,,,0.0,0.0,0.0,25.0,129.0,13.0,1.0,0.0,90.0,0.0,1.0,5.0,0.2,,,0.0,8.8,0.0,2.0,0.0,5.0,,5,1.0,0.0,,4.0,1.0,3.0,1.0,75.0,1.0,,,1.0,0.0,0.0,45.5,,82.0,1.0,1.2,0.0,0.0,1.0,747.0,5.0,,3.0,,19.0,9.0,0.0,5,,310.0,1.0,,0.0,0.0,5,0.01,92.0,,3.0,,0.0,1.0,475.0,,0.0,0.0,1.0,0.0,,5,0.0,0.0,,0.0,,5,0.0,0.0,0,,1.0,0.0,1.0,5.0,0.0,0.0,8.0,33.0,0.0,0,,20.0,0.0,1.0,0.0,0.2,,0.0,5.0,0.2,0.0,,211.0,90.0,19.0,4.0,0.0,2.0,209.0,0.0,0.0,,0.0,,100.0,6.0,,,1457.0,0.0,3.0,0.2,0.0,6.0,225.0,0.0,3.2,100.0,0.0,,,87.6,4.0,199.0,81.0,88.0,1.0,,113.0,,310.0,0.0,45.0,7.0,,0.0,10.7,0.0,7.0,1.0,-1.13,8.0,253.0,66.7,7.0,,0.0,0.0,0.0,-0.37,,,0.0
3cbb2e2c,Phallon Tullis-Joyce,GK,27.0,0.0,7868.0,0.0,1.0,0.0,3.0,0.0,164.0,0.0,67.0,0.0,325.0,0.0,0.0,0.0,100.0,0.0,,13.0,16.0,0.0,14.9,0.0,0.0,0.0,26.8,23.8,0.27,156.0,0.0,0.0,4.0,68.3,27.0,0.0,,0.0,371.0,0.0,4.0,0.0,0.0,418.0,4.0,0.0,543.0,0.0,61.0,0.0,0.0,0.0,1.0,15.0,180.0,1.0,0.0,0.0,90.0,0.0,0.0,22.0,0.0,13.0,18.0,0.0,22.5,0.0,0.0,0.0,22.0,0.82,22,1.0,0.0,3.0,0.0,1.0,1.0,5.0,,0.0,22.0,6.8,0.0,0.0,0.0,29.4,234.0,6.0,1.0,2.0,0.0,0.0,0.0,1797.0,0.0,0.0,1.0,42.3,41.0,0.0,0.0,22,0.73,583.0,,0.0,0.0,0.0,22,,99.2,,0.0,30.8,0.0,0.0,1022.0,123.0,0.0,1.0,0.0,0.0,59.1,22,0.0,0.0,83.1,0.0,22.0,22,0.0,0.0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,0,0.31,0.0,1.14,1.0,0.0,0.23,3.0,1.0,0.0,0.0,0.0,5.0,578.0,90.0,0.0,1.0,1.0,3.0,371.0,2.0,0.05,22.8,0.0,39.0,,11.0,11.5,46.0,5779.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,37.4,100.0,0.0,6.8,77.0,95.6,0.0,262.0,129.0,130.0,0.0,3.0,172.0,0.0,583.0,0.0,491.0,41.0,28.3,0.0,,25.0,16.0,0.0,0.68,0.0,543.0,91.7,33.0,16.0,0.0,0.0,0.0,,3.0,0.0,0.0
3cbda998,Lucy Parker,DF,25.0,0.0,12521.0,44.0,58.0,0.22,55.0,0.22,,0.0,52.0,0.0,569.0,0.4,1.0,19.0,62.3,2.0,,,,0.22,-2.7,1.8,0.6,10.0,,,,50.0,15.0,19.0,0.0,86.1,25.0,0.0,-0.68,0.13,688.0,8.0,,0.09,0.0,,20.0,0.0,799.0,15.0,,,0.8,0.0,3.0,42.0,406.0,58.0,9.0,1.0,87.0,0.0,1.0,13.7,0.07,,,0.0,18.6,0.0,10.0,0.0,13.7,,10,2.0,0.15,,13.0,19.0,15.0,21.0,44.4,0.0,,,1.0,0.05,0.0,57.1,,412.0,4.0,0.81,8.0,0.0,7.0,3115.0,14.0,,9.0,,68.0,25.0,0.05,14,,953.0,0.33,,1.2,5.0,16,0.11,90.9,8.0,12.0,,2.0,6.0,1746.0,,1.0,0.0,3.0,5.0,,16,3.0,0.0,,0.13,,14,0.0,0.0,2,,0.17,1.2,3.0,14.0,0.6,4.0,13.0,91.0,3.0,2,,22.0,-0.8,2.0,0.0,1.53,,0.0,15.0,0.07,4.0,,489.0,77.0,59.0,11.0,10.0,8.0,688.0,1.0,0.22,,0.6,,50.0,6.0,,,4825.0,0.9,6.0,0.44,0.0,18.0,748.0,0.0,16.0,21.1,78.9,,,92.9,12.0,633.0,249.0,274.0,1.0,,377.0,,953.0,2.0,117.0,15.0,,1.0,12.1,-11.0,26.0,0.4,-0.19,18.0,799.0,40.0,20.0,,0.0,0.6,0.0,0.24,,,0.0
3d0e9d13,Jenna Nighswonger,DF,23.0,0.0,1724.0,5.0,16.0,0.53,7.0,0.0,,0.0,4.0,1.0,80.0,0.0,2.0,1.0,8.6,0.0,170.0,,,0.0,1.7,0.3,0.0,2.0,,,,23.0,1.0,1.0,0.0,80.8,23.0,0.0,2.26,0.15,105.0,3.0,,0.14,0.0,,5.0,0.0,130.0,3.0,,,-0.3,0.0,0.0,2.0,66.0,16.0,2.0,0.0,90.0,0.0,0.0,1.9,0.0,,,0.0,1.0,0.0,3.0,0.0,1.9,,1,0.0,0.0,,2.0,1.0,2.0,5.0,60.0,0.0,,,0.0,0.01,0.0,44.4,,56.0,0.0,2.25,3.0,0.0,5.0,468.0,7.0,,1.0,,8.0,4.0,0.01,1,,145.0,0.0,,0.3,7.0,4,0.02,91.8,27.0,1.0,,0.0,1.0,252.0,,0.0,0.0,1.0,7.0,,4,0.0,0.0,,0.15,,1,0.0,0.0,5,,0.0,0.3,0.0,7.0,0.0,24.0,2.0,9.0,0.0,3,,21.0,3.71,0.0,0.0,2.65,,0.0,3.0,0.0,24.0,,33.0,43.0,57.0,2.0,5.0,2.0,105.0,1.0,0.0,,0.0,,100.0,1.0,,,545.0,0.4,1.0,0.53,0.0,2.0,106.0,0.0,2.7,0.0,100.0,,,81.8,1.0,103.0,45.0,49.0,0.0,,54.0,,145.0,0.0,3.0,7.0,,0.0,24.2,7.0,0.0,0.0,0.9,5.0,130.0,50.0,0.0,,0.0,0.0,0.0,-0.38,,,0.0
3d4ffba1,Samantha Kerr,MF,25.0,0.0,3911.0,33.0,23.0,0.0,26.0,0.1,,0.0,9.0,0.0,150.0,-0.2,1.0,11.0,44.1,0.0,873.0,,,0.1,2.3,0.5,0.2,6.0,,,,16.0,5.0,11.0,1.0,78.5,25.0,0.0,0.3,0.05,256.0,5.0,,0.04,0.0,,8.0,0.0,326.0,13.0,,,0.6,0.0,1.0,18.0,129.0,23.0,14.0,1.0,79.0,0.0,0.0,9.7,0.0,,,1.0,9.7,0.0,8.0,0.0,9.7,,6,0.0,0.1,,8.0,7.0,12.0,11.0,45.5,0.0,,,0.0,0.02,0.0,45.0,,238.0,2.0,1.45,4.0,1.0,3.0,590.0,3.0,,6.0,,31.0,22.0,0.02,11,,427.0,,,0.4,2.0,11,0.04,80.7,,3.0,,1.0,4.0,254.0,,0.0,0.0,0.0,2.0,,11,2.0,0.0,,0.05,,11,0.0,0.0,1,,0.0,0.4,1.0,3.0,0.2,3.0,6.0,20.0,1.0,0,,0.0,-0.52,0.0,0.0,1.13,,0.0,13.0,0.0,3.0,,116.0,79.0,75.0,9.0,2.0,8.0,256.0,0.0,0.1,,0.2,,0.0,10.0,,,1180.0,0.3,11.0,0.41,1.0,14.0,310.0,0.0,12.0,28.6,71.4,,,85.3,10.0,245.0,130.0,161.0,0.0,,110.0,,427.0,1.0,22.0,11.0,,1.0,20.0,-5.0,16.0,-0.2,0.24,11.0,326.0,62.5,15.0,,0.0,0.2,0.0,0.47,,,0.0
3d728957,Guro Reiten,"FW,MF",30.0,0.0,4035.0,23.0,40.0,0.66,15.0,0.66,,0.0,23.0,2.0,245.0,2.1,40.0,9.0,55.2,5.0,,,,0.41,17.5,6.1,5.9,7.0,,,,63.0,8.0,9.0,0.0,66.4,30.0,4.0,1.34,0.75,251.0,5.0,,0.26,0.0,,23.0,3.0,378.0,9.0,,,-3.2,3.0,1.0,12.0,120.0,40.0,6.0,10.0,78.0,4.0,8.0,12.1,0.66,,,26.0,9.9,11.0,66.0,1.0,12.1,,5,0.0,0.0,,16.0,12.0,26.0,51.0,41.7,0.0,,,5.0,0.24,0.0,37.7,,161.0,3.0,2.88,30.0,2.0,8.0,934.0,19.0,,8.0,,51.0,14.0,0.48,13,,503.0,0.63,,3.2,75.0,17,0.11,80.0,20.0,2.0,,0.0,26.0,446.0,,1.0,19.0,8.0,75.0,,17,7.0,2.0,,0.51,,13,0.0,0.0,1,,0.19,3.2,8.0,19.0,2.9,93.0,1.0,61.0,4.0,4,,6.0,2.55,0.0,0.0,4.2,,0.0,9.0,0.41,93.0,,58.0,64.0,287.0,4.0,17.0,13.0,251.0,3.0,0.33,,5.9,,30.8,5.0,,,1518.0,4.0,8.0,2.14,2.0,10.0,312.0,0.0,27.4,25.0,66.7,,,71.7,15.0,310.0,132.0,165.0,8.0,,86.0,,499.0,0.0,10.0,37.0,,5.0,18.0,31.0,6.0,2.1,1.44,12.0,378.0,38.5,17.0,,0.0,2.9,3.0,0.29,,,0.0
3dec204f,Mayumi Pacheco,DF,25.0,0.0,2368.0,16.0,13.0,0.56,6.0,0.19,,0.0,6.0,0.0,125.0,0.4,10.0,4.0,24.5,2.0,486.0,,,0.19,-2.8,1.1,0.6,10.0,,,,35.0,5.0,4.0,0.0,70.4,25.0,0.0,1.95,0.2,162.0,4.0,,0.1,0.0,,6.0,0.0,230.0,8.0,,,-0.5,0.0,0.0,8.0,78.0,13.0,4.0,6.0,73.0,0.0,1.0,5.4,0.19,,,10.0,10.9,0.0,14.0,0.0,5.4,,2,1.0,0.0,,8.0,14.0,11.0,11.0,28.6,0.0,,,1.0,0.1,0.0,26.1,,123.0,9.0,2.0,6.0,1.0,4.0,510.0,7.0,,8.0,,23.0,12.0,0.1,6,,297.0,0.33,,0.5,21.0,9,0.06,84.6,15.0,0.0,,0.0,9.0,189.0,,0.0,2.0,3.0,21.0,,9,3.0,0.0,,0.2,,6,0.0,0.0,8,,0.11,0.5,1.0,7.0,0.6,24.0,5.0,23.0,0.0,3,,21.0,0.93,1.0,0.0,2.04,,0.0,8.0,0.19,24.0,,80.0,54.0,96.0,7.0,5.0,5.0,162.0,1.0,0.0,,0.6,,33.3,1.0,,,921.0,0.4,9.0,1.67,0.0,9.0,194.0,2.0,8.0,64.3,35.7,,,66.7,9.0,170.0,99.0,117.0,1.0,,52.0,,297.0,0.0,9.0,17.0,,0.0,18.3,5.0,12.0,0.4,-0.52,14.0,230.0,11.1,4.0,,0.0,0.6,0.0,-0.32,,,0.0
410be8c7,Sophie Baggaley,GK,27.0,0.0,7536.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,65.0,0.0,344.0,0.0,0.0,0.0,63.6,0.0,,6.0,26.0,0.0,-8.1,0.0,0.0,1.0,16.3,31.1,0.32,115.0,1.0,0.0,2.0,79.1,27.0,0.0,0.16,0.0,412.0,0.0,6.0,0.0,0.0,424.0,0.0,0.0,521.0,0.0,54.0,0.0,0.0,0.0,0.0,20.0,130.0,0.0,0.0,1.0,90.0,0.0,0.0,14.0,0.0,3.0,24.0,0.0,27.5,0.0,0.0,0.0,14.0,1.71,14,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,7.8,0.0,0.0,0.0,41.1,219.0,5.0,0.0,1.43,0.0,0.0,1.0,1584.0,0.0,0.0,1.0,35.1,28.0,0.0,0.0,14,1.86,571.0,,0.0,0.0,0.0,14,,97.8,,0.0,27.5,0.0,0.0,807.0,97.0,0.0,0.0,0.0,0.0,21.4,14,0.0,0.0,69.6,0.0,14.0,14,0.0,0.0,8,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0,0.05,0.0,-0.21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,566.0,90.0,0.0,0.0,0.0,2.0,412.0,0.0,0.0,25.6,0.0,32.0,,0.0,15.5,33.0,5379.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,19.4,0.0,100.0,0.6,79.0,91.5,0.0,294.0,218.0,223.0,0.0,2.0,119.0,0.0,571.0,0.0,494.0,23.0,22.9,0.0,,-3.0,26.0,0.0,-0.58,1.0,521.0,0.0,18.0,26.0,0.0,0.0,0.0,-0.64,2.0,1.0,0.0
41548209,Rosella Ayane,"FW,MF",28.0,0.0,238.0,7.0,4.0,5.51,0.0,0.0,,0.0,1.0,0.0,10.0,-0.7,0.0,1.0,2.5,0.0,49.0,,,0.0,0.3,0.9,0.7,2.0,,,,2.0,3.0,1.0,0.0,68.4,28.0,0.0,-1.04,1.57,13.0,2.0,,0.37,0.0,,2.0,0.0,19.0,4.0,,,-0.2,0.0,0.0,0.0,6.0,4.0,2.0,0.0,,0.0,0.0,0.5,0.0,,,0.0,1.2,0.0,6.0,0.0,0.5,,0,0.0,0.0,,1.0,5.0,4.0,4.0,50.0,0.0,,,0.0,1.2,0.0,50.0,,10.0,2.0,0.5,2.0,0.0,1.0,78.0,1.0,,0.0,,1.0,6.0,1.2,0,,39.0,0.0,,0.2,1.0,4,0.26,70.0,12.0,0.0,,0.0,3.0,21.0,,0.0,0.0,3.0,1.0,,4,0.0,0.0,,1.57,,0,0.0,0.0,6,,0.0,0.2,0.0,1.0,0.7,3.0,4.0,2.0,0.0,4,,2.0,-1.84,0.0,0.0,7.35,,0.0,4.0,0.0,3.0,,10.0,12.0,19.0,2.0,1.0,0.0,13.0,0.0,0.0,,0.7,,100.0,0.0,,,81.0,0.2,1.0,5.51,0.0,1.0,17.0,1.0,1.5,40.0,60.0,,,83.3,1.0,15.0,7.0,10.0,0.0,,5.0,,39.0,0.0,0.0,0.0,,1.0,8.5,-1.0,1.0,-0.7,0.55,4.0,19.0,,0.0,,0.0,0.7,0.0,0.81,,,0.0
41d5abd2,Noelle Maritz,DF,28.0,0.0,12013.0,52.0,57.0,0.0,61.0,0.06,,0.0,28.0,0.0,478.0,-0.5,0.0,15.0,72.0,1.0,,,,0.06,-2.5,0.8,0.5,20.0,,,,175.0,5.0,15.0,0.0,81.9,28.0,0.0,0.82,0.05,776.0,18.0,,0.02,0.0,,19.0,0.0,947.0,19.0,,,0.6,0.0,1.0,54.0,399.0,57.0,11.0,4.0,86.0,0.0,0.0,15.8,0.0,,,0.0,22.4,2.0,15.0,0.0,15.8,,13,4.0,0.06,,24.0,11.0,21.0,23.0,47.4,0.0,,,0.0,0.03,0.0,43.1,,476.0,6.0,1.17,6.0,0.0,9.0,1903.0,17.0,,21.0,,85.0,37.0,0.03,16,,1111.0,,,0.4,20.0,18,0.12,89.5,22.0,3.0,,1.0,4.0,928.0,,0.0,1.0,0.0,20.0,,18,2.0,0.0,,0.05,,16,0.0,0.0,3,,0.0,0.4,1.0,17.0,0.5,43.0,24.0,65.0,1.0,2,,156.0,-0.32,4.0,0.0,1.45,,0.0,19.0,0.0,43.0,,450.0,79.0,192.0,22.0,7.0,18.0,776.0,4.0,0.06,,0.5,,0.0,11.0,,,4758.0,0.7,11.0,0.25,2.0,14.0,768.0,0.0,19.9,54.5,45.5,,,85.5,11.0,610.0,392.0,438.0,0.0,,341.0,,1111.0,1.0,67.0,24.0,,1.0,8.3,-5.0,29.0,-0.5,-0.16,38.0,947.0,34.4,16.0,,0.0,0.5,0.0,0.46,,,0.0
41f1df2f,Emily Ramsey,GK,23.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,4.5,0.0,90.0,0.0,1.0,0.0,-1.6,0.0,0.0,1.0,6.3,0.0,0.3,1.0,0.0,0.0,0.0,79.6,23.0,0.0,0.38,0.0,39.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.1,0.0,0.0,0.0,1.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1,0.0,0.0,0.0,41.2,11.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1,1.0,52.0,,,0.0,0.0,1,,100.0,,0.0,45.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,85.7,0.0,1.0,1,0.0,0.0,19,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,90.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,2.1,0.0,0.0,,0.0,22.8,4.0,435.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.5,,,1.1,7.0,100.0,0.0,39.0,6.0,6.0,0.0,0.0,26.0,0.0,52.0,0.0,44.0,1.0,25.6,0.0,,0.0,1.0,0.0,-1.59,1.0,49.0,,0.0,1.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0
4259043e,Kayla Rendell,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,7,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286881d,Katie Reid,DF,17.0,0.0,1542.0,4.0,9.0,0.0,8.0,0.67,,0.0,3.0,0.0,81.0,-0.1,0.0,0.0,6.8,0.0,135.0,,,0.67,1.1,0.2,0.1,3.0,,,,13.0,2.0,0.0,0.0,89.6,17.0,0.0,-1.76,0.12,103.0,0.0,,0.08,0.0,,3.0,0.0,115.0,3.0,,,0.9,0.0,2.0,3.0,50.0,9.0,3.0,0.0,90.0,0.0,0.0,1.5,0.0,,,0.0,2.0,0.0,0.0,0.0,1.5,,1,0.0,0.67,,2.0,5.0,0.0,4.0,0.0,0.0,,,0.0,0.04,0.0,100.0,,73.0,3.0,2.57,1.0,0.0,1.0,513.0,6.0,,0.0,,12.0,4.0,0.04,1,,129.0,,,0.1,0.0,7,0.06,88.9,8.0,0.0,,1.0,1.0,312.0,,0.0,0.0,0.0,0.0,,7,0.0,0.0,,0.12,,1,0.0,0.0,9,,0.0,0.1,1.0,6.0,0.1,1.0,1.0,3.0,2.0,6,,8.0,0.0,0.0,0.0,2.67,,0.0,3.0,0.0,1.0,,40.0,19.0,16.0,1.0,1.0,3.0,103.0,0.0,1.33,,0.1,,0.0,2.0,,,674.0,0.1,3.0,0.67,1.0,3.0,102.0,0.0,3.1,60.0,40.0,,,94.0,1.0,88.0,48.0,54.0,0.0,,47.0,,129.0,1.0,8.0,5.0,,0.0,28.3,0.0,5.0,-0.1,0.74,3.0,115.0,100.0,5.0,,0.0,0.1,0.0,-0.55,,,0.0
443146ab,Jill Roord,MF,27.0,1.0,10336.0,32.0,98.0,1.19,59.0,0.56,,0.0,35.0,0.0,518.0,-1.5,0.0,6.0,64.7,1.0,,,,0.56,13.4,8.8,6.5,14.0,,,,11.0,14.0,6.0,0.0,89.1,27.0,0.0,0.68,0.62,630.0,13.0,,0.16,0.0,,43.0,0.0,707.0,20.0,,,0.7,0.0,6.0,5.0,300.0,98.0,14.0,7.0,82.0,0.0,5.0,14.2,0.35,,,0.0,17.1,0.0,64.0,0.0,14.2,,9,0.0,0.21,,12.0,26.0,30.0,53.0,48.1,0.0,,,5.0,0.45,0.0,94.6,,419.0,11.0,2.0,25.0,2.0,27.0,2247.0,27.0,,12.0,,74.0,26.0,0.45,14,,860.0,0.29,,2.3,11.0,19,0.14,91.4,26.0,1.0,,3.0,47.0,912.0,,1.0,0.0,17.0,11.0,,19,5.0,1.0,,0.62,,14,0.0,0.0,0,,0.11,2.3,8.0,27.0,6.5,97.0,7.0,37.0,8.0,5,,0.0,1.19,0.0,0.0,3.72,,0.0,20.0,0.35,97.0,,70.0,67.0,377.0,8.0,17.0,6.0,630.0,4.0,0.56,,6.5,,36.2,11.0,,,1764.0,2.0,6.0,3.3,0.0,7.0,692.0,2.0,30.5,42.3,53.8,,,92.0,23.0,658.0,309.0,338.0,5.0,,276.0,,860.0,3.0,6.0,37.0,,6.0,14.1,17.0,20.0,-1.5,0.94,27.0,707.0,47.8,5.0,,0.0,6.5,0.0,0.18,,,0.0
449f55a1,Clare Hunt,DF,25.0,0.0,14712.0,23.0,33.0,0.33,40.0,0.13,,0.0,71.0,0.0,566.0,1.4,0.0,10.0,69.4,1.0,,,,0.13,-3.8,0.7,0.6,10.0,,,,47.0,4.0,10.0,2.0,86.7,25.0,0.0,0.11,0.05,764.0,9.0,,0.01,0.0,,10.0,0.0,881.0,8.0,,,-0.1,0.0,1.0,92.0,467.0,33.0,4.0,0.0,86.0,0.0,2.0,15.3,0.13,,,0.0,22.1,0.0,17.0,0.0,15.3,,14,7.0,0.0,,9.0,8.0,12.0,11.0,47.4,1.0,,,2.0,0.04,0.0,55.0,,313.0,4.0,1.0,3.0,0.0,0.0,2360.0,1.0,,18.0,,46.0,13.0,0.04,16,,1056.0,0.4,,0.1,6.0,17,0.06,91.4,3.0,18.0,,0.0,10.0,1179.0,,5.0,0.0,5.0,6.0,,17,0.0,1.0,,0.05,,16,0.0,0.0,4,,0.2,0.1,2.0,1.0,0.6,8.0,9.0,129.0,2.0,1,,3.0,-0.79,7.0,0.0,0.72,,1.0,8.0,0.13,8.0,,699.0,81.0,45.0,12.0,5.0,2.0,764.0,1.0,0.13,,0.6,,50.0,31.0,,,5373.0,0.4,9.0,0.65,0.0,27.0,833.0,0.0,18.4,50.0,50.0,,,94.9,4.0,720.0,246.0,269.0,2.0,,443.0,,1056.0,0.0,267.0,21.0,,1.0,12.7,-12.0,33.0,1.4,-0.25,19.0,881.0,63.3,23.0,,0.0,0.6,0.0,-0.01,,,0.0
44b6e09b,Simone Sherwood,"FW,MF",17.0,0.0,50.0,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9,0.0,17.0,,,0.0,-0.5,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,50.0,17.0,0.0,0.73,0.0,3.0,0.0,,0.0,0.0,,0.0,0.0,6.0,2.0,,,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,,0.0,0.0,0.2,0.0,,,0.0,0.7,0.0,0.0,0.0,0.2,,0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,6.0,0.0,0.33,0.0,0.0,0.0,41.0,1.0,,1.0,,2.0,2.0,0.0,0,,12.0,,,0.0,0.0,3,,100.0,6.0,0.0,,0.0,0.0,25.0,,0.0,0.0,0.0,0.0,,3,0.0,0.0,,0.0,,0,0.0,0.0,9,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,,1.0,,,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,,,,,50.0,1.0,5.0,1.0,1.0,0.0,,2.0,,12.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,-2.88,1.0,6.0,50.0,0.0,,0.0,0.0,0.0,-2.11,,,0.0
